,source,author,title,description,url,urlToImage,publishedAt,content
247,"{'id': 'reuters', 'name': 'Reuters'}",,U.S. judge to set auction calendar for shares in Citgo parent - Reuters,"A U.S. judge could rule as early as Friday on a final auction schedule that could force a breakup of Venezuela-owned Citgo Petroleum, the seventh-largest U.S. oil refiner, according to court filings.",https://www.reuters.com/markets/us/us-judge-set-auction-calendar-shares-citgo-parent-2022-10-07/,https://www.reuters.com/resizer/dWjGLVwD0skCF7xOwtQ-NxpPDpY=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/L5GCBU67FFPXJD5VFLBPUWKCDE.jpg,2022-10-07T20:06:00Z,"HOUSTON, Oct 7 (Reuters) - A U.S. judge could rule as early as Friday on a final auction schedule that could force a breakup of Venezuela-owned Citgo Petroleum, the seventh-largest U.S. oil refiner, … [+2519 chars]"
248,"{'id': 'reuters', 'name': 'Reuters'}",,"INDIA RUPEE Rupee likely flat at open on dollar strength, oil decline - Reuters",The Indian rupee is tipped to open flat to the dollar on Wednesday on more losses on Asian currencies and a further pullback in oil prices.,https://www.reuters.com/markets/currencies/india-rupee-rupee-likely-flat-open-dollar-strength-oil-decline-2022-10-12/,https://www.reuters.com/resizer/c-e30mGjJn0l6tr7VBmKfJjggCg=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/RYSKEML6TVIDZMDMQBXWK2BZIE.jpg,2022-10-12T02:40:39Z,"MUMBAI, Oct 12 (Reuters) - The Indian rupee is tipped to open flat to the dollar on Wednesday on more losses on Asian currencies and a further pullback in oil prices.
The rupee is likely to open at … [+2504 chars]"
249,"{'id': 'reuters', 'name': 'Reuters'}",,Breakingviews - The end of cheap money reveals global debt problem - Reuters,"The global financial crisis of 2008 was supposed to have taught the world the dangers of excessive debt. But borrowing has shot up since then. The debt of governments, companies and households was 195% of global GDP in 2007, according to the <a href=""https://…",https://www.reuters.com/breakingviews/end-cheap-money-reveals-global-debt-problem-2022-10-03/,https://www.reuters.com/resizer/mdQC-dWPWRnTHJxAn8LRLCmAQxs=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/LI6SKWZDWBMBRL2YYXK66GQ55U.jpg,2022-10-03T13:14:00Z,"LONDON, Oct 3 (Reuters Breakingviews) - The global financial crisis of 2008 was supposed to have taught the world the dangers of excessive debt. But borrowing has shot up since then. The debt of gove… [+6677 chars]"
250,"{'id': 'business-insider', 'name': 'Business Insider'}",tmohamed@businessinsider.com (Theron Mohamed),US stocks just suffered their biggest 1-day decline since June 2020. Here's why an inflation surprise tanked the market.,"Investors dumped stocks on Tuesday as they feared stubborn inflation would mean higher interest rates, lower asset prices, and a painful recession.",https://markets.businessinsider.com/news/stocks/stock-market-crash-inflation-federal-reserve-interest-rates-hikes-recession-2022-9,https://i.insider.com/6155f057b414c10018632058?width=1200&format=jpeg,2022-09-14T10:21:34Z,"The US stock market suffered its worst one-day decline since June 2020 on Tuesday, as stubborn inflation crushed investors' hopes of an early end to the Federal Reserve's campaign of interest-rate hi… [+3308 chars]"
251,"{'id': 'business-insider', 'name': 'Business Insider'}",bevans@insider.com (Brian Evans),"Bond vigilantes are back and 'very much active' in the US after blowing up UK markets, Ed Yardeni says","Bond vigilantes are already on the loose in the US, according to Ed Yardeni, who coined the term in the 1980s.",https://markets.businessinsider.com/news/bonds/bond-vigilantes-uk-italy-debt-us-mortgage-backed-securities-yardeni-2022-10,https://i.insider.com/6205514e3b86990018b2bf67?width=1200&format=jpeg,2022-10-09T12:30:00Z,"Bond vigilantes that wreaked havoc in the UK in recent weeks are already doing damage in the US and could target heavily indebted countries like Italy, according to Yardeni Research president Ed Yard… [+2733 chars]"
252,"{'id': 'business-insider', 'name': 'Business Insider'}",insider@insider.com (Carla Mozée),"The Bank of England should extend its emergency bond-buying to manage the volatility that's rocked the country's debt market, UK pensions group says",The Pensions and Lifetime Savings Association urged the Bank of England to continue emergency bond purchases through at least the end of October.,https://markets.businessinsider.com/news/bonds/bond-market-bank-of-england-uk-pensions-extend-debt-purchases-2022-10,https://i.insider.com/6345b17239a9f1001232a451?width=1200&format=jpeg,2022-10-11T19:53:20Z,A UK pensions trade group on Tuesday called on the Bank of England to continue its emergency bond-buying operations to manage volatility in the debt market set off last month by fears that a financia… [+3388 chars]
253,"{'id': 'reuters', 'name': 'Reuters'}",,"Fed's net income turned negative in September, but it was no surprise - Reuters.com","The Federal Reserve's net income turned negative in September, minutes from its most recent policy meeting showed, although the largely technical development - previously flagged by its staff - will not affect the U.S. central bank's ability to conduct moneta…",https://www.reuters.com/markets/us/feds-net-income-turned-negative-september-it-was-no-surprise-2022-10-12/,https://www.reuters.com/resizer/iGSxk9OE08JjDSCCCcOrnveYhoY=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/HJWVJUHNIZJVHBBFQ74Q56M2BY.jpg,2022-10-12T20:15:00Z,"NEW YORK, Oct 12 (Reuters) - The Federal Reserve's net income turned negative in September, minutes from its most recent policy meeting showed, although the largely technical development - previously… [+3964 chars]"
254,"{'id': 'reuters', 'name': 'Reuters'}",,U.S. investors brace for more wild market gyrations after dizzying Q3 - Reuters,"In a year of wild market swings, the third quarter of 2022 was a time when events took a truly extraordinary turn.",https://www.reuters.com/markets/europe/us-investors-brace-more-wild-market-gyrations-after-dizzying-q3-2022-09-30/,https://www.reuters.com/resizer/OvL3-9enrcxy1FmyQEYQnVCdiXM=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/MAYTHJVQABORJKORIVGBMJGKNE.jpg,2022-09-30T10:40:00Z,"NEW YORK, Sept 30 (Reuters) - In a year of wild market swings, the third quarter of 2022 was a time when events took a truly extraordinary turn.
As the Federal Reserve ratcheted up its monetary poli… [+4943 chars]"
255,"{'id': 'business-insider', 'name': 'Business Insider'}",insider@insider.com (Carla Mozée),US stocks falls as recession concerns rise on FedEx warning ahead of Fed's next rate hike,The Nasdaq slumped more than 5% for the week as investors prepared for the Federal Reserve to raise interest rates for the fifth time in 2022.,https://markets.businessinsider.com/news/stocks/stock-market-news-today-fedex-warns-nasdaq-dow-weekly-loss-2022-9,https://i.insider.com/623b604ac9edc20019f60420?width=1200&format=jpeg,2022-09-16T20:06:26Z,"The S&amp;P 500 fell to a two-month low Friday in a losing week for US stocks, with a profit warning from FedEx underscoring worries about economic weakness just as investors prepared for another int… [+2977 chars]"
256,"{'id': 'reuters', 'name': 'Reuters'}",,"Rates, rates, rates - Reuters",A look at the day ahead in Asian markets from Jamie McGeever,https://www.reuters.com/markets/europe/global-markets-view-asia-graphic-2022-09-18/,https://www.reuters.com/resizer/SZt8e4bHx_QOx0i4uytiIkgeNAQ=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/RPYCEXVIBRLHJMWX6U6PC6CC6E.jpg,2022-09-18T20:01:00Z,"Sept 19 (Reuters) - A look at the day ahead in Asian markets from Jamie McGeever
Interest rate decisions from the Fed, People's Bank of China, and Bank of Japan - the week ahead doesn't get much big… [+2324 chars]"
257,"{'id': 'bbc-news', 'name': 'BBC News'}",https://www.facebook.com/bbcnews,Inflation in Turkey surges to 83%,Independent experts estimate that rates could actually be closer to 186%.,https://www.bbc.co.uk/news/world-europe-63120478,https://ichef.bbci.co.uk/news/1024/branded_news/37D7/production/_126959241_gettyimages-1241078032.jpg,2022-10-03T16:14:45Z,"Inflation in Turkey has climbed above 83% - a 24-year-high.
The transport, food and housing sectors have seen the biggest rise in prices.
Independent experts the Inflation Research Group estimate t… [+1495 chars]"
258,"{'id': 'reuters', 'name': 'Reuters'}",,Egypt central bank keeps interest rates unchanged - Reuters,"The Central Bank of Egypt (CBE), bucking analyst expectations, left its overnight interest rates unchanged on Thursday, saying it believed inflation was under control over the medium term.",https://www.reuters.com/markets/rates-bonds/egypt-central-bank-keeps-interest-rates-unchanged-2022-09-22/,https://www.reuters.com/resizer/7qJwtzCBxlSSM66JQ600VJ9ZS7Q=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/PSYXVYZLO5MQHCTVX3J7RZSHWQ.jpg,2022-09-22T17:50:00Z,"CAIRO, Sept 22 (Reuters) - The Central Bank of Egypt (CBE), bucking analyst expectations, left its overnight interest rates unchanged on Thursday, saying it believed inflation was under control over … [+1646 chars]"
259,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Editorial,U.S. mortgage interest rates reach 2006 high - Reuters,U.S. mortgage rates have soared and are now at their highest level since right before the financial crisis as the Federal Reserve follows an aggressive path to tame inflation. This video is produced by Julia Sun.,https://www.reuters.com/video/watch/idOV181112102022RP1,https://static.reuters.com/resources/r/?d=20221012&i=OV181112102022RP1&r=OV181112102022RP1&t=2,2022-10-12T20:47:41Z,"Posted 
U.S. mortgage rates have soared and are now at their highest level since right before the financial crisis as the Federal Reserve follows an aggressive path to tame inflation. This video is … [+21 chars]"
260,"{'id': 'reuters', 'name': 'Reuters'}",,Colombia's central bank raises benchmark interest rate to 10% - Reuters,"Colombia's central bank board raised the benchmark interest rate by 100 basis points to 10% on Thursday, as inflation pressures and robust domestic consumption endure and central banks around the world boost rates.",https://www.reuters.com/markets/colombias-central-bank-raises-benchmark-interest-rate-10-2022-09-29/,https://www.reuters.com/pf/resources/images/reuters/reuters-default.png?d=114,2022-09-29T18:25:11Z,"BOGOTA, Sept 29 (Reuters) - Colombia's central bank board raised the benchmark interest rate by 100 basis points to 10% on Thursday, as inflation pressures and robust domestic consumption endure and … [+821 chars]"
261,"{'id': 'reuters', 'name': 'Reuters'}",,Australia's central bank says it is appropriate to slow rate hikes at some point - Reuters,"Australia's top central banker on Friday said interest rates are closer to normalisation after a successive run of outsized hikes, although he warned rates are still low, hinting a range of 2.5%-3.5% would be appropriate depending on economic cycles.",https://www.reuters.com/markets/asia/australias-central-bank-says-it-is-appropriate-slow-rate-hikes-some-point-2022-09-16/,https://www.reuters.com/resizer/C9N5F_H3n9nwe-fSFsbNc5Upmnk=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/P7PHP5VTSNMA5L7AB22NFOS3GM.jpg,2022-09-16T01:14:00Z,"SYDNEY, Sept 16 (Reuters) - Australia's top central banker on Friday said interest rates are closer to normalisation after a successive run of outsized hikes, although he warned rates are still low, … [+2075 chars]"
262,"{'id': 'reuters', 'name': 'Reuters'}",,Two-year yields highest since 2007 before Fed decision - Reuters,Two-year Treasury yields hit 4% on Wednesday for the first time since 2007 before the Federal Reserve is expected to hike interest rates by another 75 basis points and indicate further rates are likely as it battles soaring inflation.,https://www.reuters.com/markets/us/two-year-yields-highest-since-2007-before-fed-decision-2022-09-21/,https://www.reuters.com/resizer/E3oCN4HRiOthLarlEAdZOyeInkw=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/AW67U5BW4BICNDITFH7UDX73BU.jpg,2022-09-21T15:41:00Z,"NEW YORK, Sept 21 (Reuters) - Two-year Treasury yields hit 4% on Wednesday for the first time since 2007 before the Federal Reserve is expected to hike interest rates by another 75 basis points and i… [+2368 chars]"
263,"{'id': 'reuters', 'name': 'Reuters'}",,Column: Dollar shock threatens global economy - Reuters,Rising interest rates and a rapidly appreciating currency are exporting the U.S. inflation problem and threaten to send the rest of the global economy into recession as other central banks are forced to raise their own rates.,https://www.reuters.com/markets/europe/dollar-shock-threatens-global-economy-2022-09-30/,https://www.reuters.com/pf/resources/images/reuters/reuters-default.png?d=114,2022-09-30T08:09:00Z,"LONDON, Sept 29 (Reuters) - Rising interest rates and a rapidly appreciating currency are exporting the U.S. inflation problem and threaten to send the rest of the global economy into recession as ot… [+7088 chars]"
264,"{'id': 'reuters', 'name': 'Reuters'}",,Australia's central bank says hikes could slow at some point - Reuters,"Australia's central bank is set on raising interest rates again as it battles to contain red-hot inflation, but sees a case for slowing the pace of hikes as rates approached more normal levels.",https://www.reuters.com/markets/asia/australias-central-bank-says-hikes-could-slow-some-point-2022-09-20/,https://www.reuters.com/resizer/s9VxkEjyJHqLBdW_n_AIqHoPLzw=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/PQYXC3GX7ZMFBEQAOYU6XYZPH4.jpg,2022-09-20T01:51:00Z,"SYDNEY, Sept 20 (Reuters) - Australia's central bank is set on raising interest rates again as it battles to contain red-hot inflation, but sees a case for slowing the pace of hikes as rates approach… [+1760 chars]"
265,"{'id': 'reuters', 'name': 'Reuters'}",,Morgan Stanley revises rate call on India's RBI to 50 bps on sticky inflation - Reuters India,"The Reserve Bank of India could raise interest rates by 50 basis points at its upcoming policy review, thanks to stubbornly high inflation and the pace at which major global central banks are hiking rates, Morgan Stanley said.",https://www.reuters.com/world/india/morgan-stanley-revises-rate-call-indias-rbi-50-bps-sticky-inflation-2022-09-19/,https://www.reuters.com/resizer/ek5du3dwtM7UgP0uUsjOwrckOLA=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/UV3BTTOXV5MZHMCSFJBHDETNDE.jpg,2022-09-19T07:36:00Z,"MUMBAI, Sept 19 (Reuters) - The Reserve Bank of India could raise interest rates by 50 basis points at its upcoming policy review, thanks to stubbornly high inflation and the pace at which major glob… [+1772 chars]"
